GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,v,cmd_v,car_v,shiftLevel,均值,方差,标准差,均方根误差,坡度
2284.0,97452.55,121.51455361,37.43332416,54.82,92.4,3.6072,4,3.96875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09980672349315653
2284.0,97452.65,121.51455475,37.43332411,54.83,92.23,3.654,4,4.0078125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10058658659429423
2284.0,97452.75,121.51455588,37.43332407,54.84,92.07,3.2760000000000002,4,3.96875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.1009346896036507
2284.0,97452.85,121.514557,37.43332403,54.85,92.05,3.492,4,3.953125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.1005137603978487
2284.0,97452.95,121.51455812,37.43332401,54.86,91.97,3.582,4,3.953125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09916704029690147
2284.0,97453.05,121.51455925,37.43332406,54.87,91.73,3.7512,4,3.9296875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09804460007224511
2284.0,97453.15,121.51456039,37.43332404,54.88,91.56,3.8556,4,3.9140625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09748112791277405
2284.0,97453.25,121.51456157,37.43332405,54.89,91.3,3.7548,4,3.875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09755611905539459
2284.0,97453.35,121.51456272,37.43332401,54.9,91.08,3.87,4,3.890625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09900101553498838
2284.0,97453.45,121.51456385,37.43332399,54.91,90.81,3.5424,4,3.859375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10046679531608997
2284.0,97453.56,121.51456509999998,37.43332393,54.92,90.67,3.5676,4,3.8359375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09190979280792007
2284.0,97453.65,121.51456607,37.43332393,54.93,90.55,3.2184,4,3.8359375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06930454931376519
2284.0,97453.75,121.51456714,37.43332396,54.94,90.36,3.4488,4,3.78125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.05124408145802735
2284.0,97453.85,121.51456825,37.43332399,54.94,90.23,3.6684,4,3.7578125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.08598241221126517
2284.0,97453.95,121.51456935,37.43332407,54.95,89.96,3.4236,4,3.78125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06972778303923768
2284.0,97454.05,121.51457044,37.43332411,54.96,89.8,3.51,4,3.7421875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.05304261449964916
2284.0,97454.15,121.51457153,37.43332415,54.96,89.59,3.3372,4,3.703125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10954780880562637
2284.0,97454.25,121.51457257,37.43332419,54.97,89.44,3.3156000000000003,4,3.6640625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.11029349641216396
2284.0,97454.35,121.51457362,37.4333242,54.98,89.37,3.0888,4,3.6640625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09365905972529326
2284.0,97454.45,121.5145746,37.43332421,54.99,89.26,3.2652,4,3.6875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.07315358527606251
2284.0,97454.55,121.51457565,37.43332425,55.0,89.13,3.6108,4,3.703125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.05583315888694541
2284.0,97454.65,121.51457665,37.43332434,55.0,88.87,3.2976,4,3.7578125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.11028398176620212
2284.0,97454.75,121.51457768,37.43332435,55.01,88.75,3.1212,4,3.8203125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10955827808752304
2284.0,97454.85,121.51457869,37.43332439,55.02,88.6,3.0348,4,3.8359375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10649483369539356
2284.0,97454.95,121.51457974,37.43332439,55.03,88.42,3.3948,4,3.890625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10365998530596635
2284.0,97455.05,121.51458081,37.4333244,55.04,88.27,3.7116,4,3.9296875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10076690146535595
2284.0,97455.15,121.5145819,37.43332445,55.05,88.05,3.78,4,3.96875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09890405271005404
2284.0,97455.25,121.51458306,37.43332452,55.06,87.89,3.7368,4,3.9921875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.1003852096065567
2284.0,97455.35,121.5145842,37.43332457,55.07,87.72,3.4596,4,4.046875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10122180555061835
2284.0,97455.45,121.51458529,37.43332468,55.08,87.56,3.3948,4,4.0859375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09938278350190624
2284.0,97455.55,121.51458644,37.43332471,55.09,87.45,3.4488,4,4.125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09974289316504369
2284.0,97455.65,121.51458756,37.43332475,55.1,87.29,3.7368,4,4.140625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09834882499043215
2284.0,97455.75,121.5145887,37.43332483,55.11,87.01,3.924,4,4.15625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09804262965917618
2284.0,97455.85,121.51458986,37.43332488,55.12,86.83,3.8448,4,4.15625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09806844385736573
2284.0,97455.95,121.51459101,37.43332495,55.13,86.68,3.7476,4,4.1796875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09759628042814311
2284.0,97456.05,121.51459214,37.43332508,55.14,86.55,3.5676,4,4.21875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.08016654109811013
2284.0,97456.15,121.51459332,37.43332519,55.15,86.5,3.744,4,4.1796875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06483932134195555
2284.0,97456.25,121.51459447,37.43332532,55.16,86.44,3.7584,4,4.1953125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.048674478978233876
2284.0,97456.35,121.51459563,37.43332548,55.16,86.27,3.7008,4,4.21875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.11482903183553184
2284.0,97456.45,121.51459677,37.43332559,55.17,86.15,3.6576,4,4.1953125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.1303958293784768
2284.0,97456.55,121.51459792,37.43332567,55.18,85.91,3.7584,4,4.1953125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.1457395837381987
2284.0,97456.65,121.51459907,37.43332572,55.2,85.65,3.8808,4,4.21875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09619347109932878
2284.0,97456.75,121.51460025,37.43332578,55.21,85.43,3.8808,4,4.1953125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.0965404334287197
2284.0,97456.85,121.51460142,37.43332586,55.22,85.33,3.5928,4,4.1953125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09668355207625622
2284.0,97456.95,121.51460258,37.43332598,55.23,85.23,3.8376,4,4.2578125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09684801665917346
2284.0,97457.05,121.51460374,37.43332615,55.24,85.04,3.7476,4,4.21875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09768178772192596
2284.0,97457.15,121.51460489,37.43332628,55.25,84.87,3.6504,4,4.234375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09807417137135085
2284.0,97457.25,121.51460603,37.43332643,55.26,84.64,3.6468,4,4.234375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09847954996050709
2284.0,97457.35,121.51460719,37.4333265,55.27,84.41,3.6648,4,4.21875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09968466215263863
2284.0,97457.45,121.51460832,37.43332662,55.28,84.12,3.654,4,4.1953125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10007642539261097
2284.0,97457.55,121.51460945,37.43332668,55.29,83.97,3.564,4,4.1796875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09977404852686951
2284.0,97457.65,121.51461057,37.43332683,55.3,83.83,3.6504,4,4.1796875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09960579166876757
2284.0,97457.75,121.51461168,37.43332699,55.31,83.67,3.6252,4,4.1796875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09917343868884364
2284.0,97457.85,121.5146128,37.43332719,55.32,83.5,3.7584,4,4.15625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.0997647805339071
2284.0,97457.95,121.51461393,37.43332733,55.33,83.34,3.5424,4,4.140625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.1002302066700374
2284.0,97458.05,121.51461502,37.43332755,55.34,83.1,3.5496,4,4.140625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.11541434019869397
2284.0,97458.15,121.51461615,37.43332766,55.35,82.98,3.4848,4,4.125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.1139764018279062
2284.0,97458.25,121.51461727,37.43332782,55.36,82.88,3.6792,4,4.1015625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.1273483134050009
2284.0,97458.35,121.51461845,37.43332788,55.38,82.84,3.6396,4,4.1015625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.07872600543874657
2284.0,97458.45,121.51461962,37.43332803,55.38,82.77,3.8016,4,4.125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.14061108339791367
2284.0,97458.55,121.51462082,37.4333281,55.4,82.8,3.7944,4,4.0859375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09333225263707594
2284.0,97458.65,121.51462204,37.43332826,55.41,82.82,3.938400000000001,4,4.1015625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09516205614319108
2284.0,97458.75,121.5146232,37.43332839,55.42,82.82,3.9528,4,4.0859375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.0940661937492719
2284.0,97458.85,121.51462441,37.43332856,55.43,82.84,3.9528,4,4.0625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.11252611849689971
2284.0,97458.95,121.51462557,37.43332868,55.44,82.83,3.8016,4,4.046875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.12862970723416384
2284.0,97459.05,121.51462676,37.43332879999999,55.45,82.91,3.4776,4,4.046875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.147295527500196
2284.0,97459.15,121.51462789,37.4333289,55.47,82.92,3.582,4,4.0625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.08027416264434731
2284.0,97459.25,121.51462905,37.43332903,55.48,83.03,3.7548,4,4.0234375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06398652061846223
2284.0,97459.35,121.5146302,37.43332919,55.49,83.11,3.7404,4,4.0234375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.04761338264056341
2284.0,97459.45,121.51463138,37.43332939,55.49,83.35,3.6864,4,4.0234375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09718326466710511
2284.0,97459.55,121.51463253,37.43332954,55.5,83.53,3.5208,4,4.0234375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09727810723851728
2284.0,97459.65,121.51463369,37.43332974,55.51,83.71,3.7728,4,4.0234375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.11614279210584422
2284.0,97459.75,121.5146348,37.43332988,55.52,83.79,3.8376,4,3.9921875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.11494148759227173
2284.0,97459.85,121.51463597,37.43333,55.53,83.86,3.7728,4,4.0078125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.13403336341011773
2284.0,97459.95,121.51463706,37.43333009,55.55,83.84,3.5460000000000003,4,3.9921875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.08137075204002375
2284.0,97460.05,121.51463822,37.43333019,55.55,83.92,3.7548,4,3.9921875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.14714424640752527
2284.0,97460.15,121.51463936,37.43333022,55.57,84.08,3.5676,4,3.96875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09692129222570305
2284.0,97460.25,121.51464053,37.43333036,55.58,84.14,3.636,4,3.96875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09813290378491996
2284.0,97460.35,121.51464167,37.43333046,55.59,84.32,3.6,4,3.953125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09767259480351893
2284.0,97460.45,121.51464282,37.43333063,55.6,84.45,3.6792,4,3.9296875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09855581501518791
2284.0,97460.55,121.51464395,37.43333079,55.61,84.58,3.6684,4,3.9296875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09858919126109855
2284.0,97460.65,121.51464508,37.43333097,55.62,84.73,3.4992,4,3.9296875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.0992911285625403
2284.0,97460.75,121.51464622,37.43333108,55.63,84.93,3.5064,4,3.890625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09955514647711244
2284.0,97460.85,121.51464735,37.43333121,55.64,85.1,3.6432,4,3.890625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10023276412374355
2284.0,97460.95,121.51464846,37.4333313,55.65,85.21,3.6972,4,3.859375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.08293473224302125
2284.0,97461.05,121.51464962,37.43333142,55.66,85.3,3.8376,4,3.859375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06840699977197078
2284.0,97461.15,121.51465071,37.43333149,55.67,85.35,3.5604,4,3.8203125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.050922820518827655
2284.0,97461.25,121.51465183,37.43333163,55.67,85.39,3.4308,4,3.8203125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10355275093252239
2284.0,97461.35,121.51465290000002,37.43333173,55.68,85.45,3.4308,4,3.78125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10191821568806282
2284.0,97461.45,121.51465401,37.43333183,55.69,85.6,3.5748,4,3.7578125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10251094181640696
2284.0,97461.55,121.5146551,37.43333192,55.7,85.68,3.366,4,3.7578125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10171084339389497
2284.0,97461.65,121.51465622,37.433332,55.71,85.82,3.4524,4,3.71875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10318471641066897
2284.0,97461.75,121.51465731,37.43333206,55.72,85.9,3.3048,4,3.703125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10318470207393347
2284.0,97461.85,121.51465843,37.43333212,55.73,86.01,3.42,4,3.703125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10593990149976189
2284.0,97461.95,121.51465949,37.43333218,55.74,86.0,3.3804,4,3.71875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.1052026197188785
2284.0,97462.05,121.51466058,37.43333224,55.75,85.99,3.5208,4,3.7421875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.12382029357686039
2284.0,97462.15,121.51466162,37.43333228,55.76,85.98,3.3408,4,3.7578125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.13849539838507888
2284.0,97462.25,121.51466272,37.43333229,55.77,86.02,3.3588000000000005,4,3.78125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.15671184718849698
2284.0,97462.35,121.5146638,37.43333229,55.79,86.11,3.2652,4,3.8359375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10278786872328488
2284.0,97462.45,121.51466488,37.43333237,55.8,86.13,3.2616,4,3.8359375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10106893962897126
2284.0,97462.55,121.51466598,37.43333238,55.81,86.2,3.492,4,3.9140625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.11627799704850107
2284.0,97462.65,121.51466714,37.43333241,55.82,86.25,3.6432,4,3.9296875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.13538454145626608
2284.0,97462.75,121.51466824,37.43333248,55.83,86.23,3.8232,4,3.96875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.1506778989848247
2284.0,97462.85,121.51466937,37.43333251,55.85,86.26,3.5424,4,3.9921875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10016481819618062
2284.0,97462.95,121.51467049,37.43333256,55.86,86.36,3.4956,4,4.0234375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09933892022754408
2284.0,97463.05,121.51467162,37.43333257,55.87,86.5,3.3228000000000004,4,4.0234375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09789475765208196
2284.0,97463.15,121.51467278,37.43333258,55.88,86.61,3.4308,4,4.0625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09661106783847297
2284.0,97463.25,121.51467391,37.4333326,55.89,86.75,3.6324,4,4.0625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10895563838694604
2284.0,97463.35,121.51467511,37.43333264,55.9,86.85,3.7548,4,4.0859375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10761771362291986
2284.0,97463.45,121.51467635,37.43333268,55.91,86.99,3.8664000000000014,4,4.1015625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.12515618849528923
2284.0,97463.55,121.51467754,37.43333272,55.93,87.11,3.9096,4,4.1015625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.07765843886447311
2284.0,97463.65,121.5146788,37.43333277,55.93,87.21,4.0572,4,4.125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.12845918379756135
2284.0,97463.75,121.51467994,37.43333284,55.95,87.23,3.8664000000000014,4,4.125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06259462143321097
2284.0,97463.85,121.51468116,37.43333288,55.96,87.34,3.69,4,4.15625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.04726437702903343
2284.0,97463.95,121.51468234,37.43333293,55.96,87.42,3.5388,4,4.15625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09283365775350363
2284.0,97464.05,121.51468355,37.43333297,55.97,87.53,3.7116,4,4.125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09222200323679472
2284.0,97464.15,121.51468477,37.43333302,55.98,87.64,3.6108,4,4.1015625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09163263913224884
2284.0,97464.25,121.51468601,37.4333331,55.99,87.74,3.8484,4,4.140625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09287877006365203
2284.0,97464.35,121.51468722,37.43333320000001,56.0,87.74,3.7548,4,4.125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.07758732873250648
2284.0,97464.45,121.51468847,37.43333325,56.01,87.78,3.9636,4,4.1015625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06362515926404452
2284.0,97464.55,121.51468963,37.43333334,56.02,87.61,3.834,4,4.1015625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.047198226804900635
2284.0,97464.65,121.51469084,37.43333342,56.02,87.49,3.7944,4,4.125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09602540827544617
2284.0,97464.75,121.51469203,37.43333351,56.03,87.3,3.5388,4,4.1015625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09706263214628964
2284.0,97464.85,121.51469319,37.43333360000001,56.04,87.1,3.6504,4,4.0859375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09708146078182943
2284.0,97464.95,121.51469434,37.43333372,56.05,86.81,3.6864,4,4.125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09678751296128592
2284.0,97465.05,121.51469552,37.43333381,56.06,86.61,3.7836,4,4.0859375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.0976957373739186
2284.0,97465.15,121.51469666,37.43333393,56.07,86.36,3.6432,4,4.0859375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09718846411165638
2284.0,97465.25,121.51469782,37.43333402,56.08,86.21,3.7044,4,4.0859375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09766933591769666
2284.0,97465.35,121.51469899,37.43333411,56.09,86.05,3.5136,4,4.0625,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09860676165854372
2284.0,97465.45,121.51470013,37.43333419,56.1,85.86,3.6252,4,4.046875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09749073372051413
2284.0,97465.55,121.51470127,37.43333425,56.11,85.65,3.5568,4,4.0859375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.0951686708996683
2284.0,97465.65,121.51470244,37.43333432,56.12,85.44,3.7512,4,4.0859375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09388356945171034
2284.0,97465.75,121.51470363,37.43333442,56.13,85.25,3.8052,4,4.046875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09352982603252373
2284.0,97465.85,121.51470485,37.43333453,56.14,85.08,3.9204,4,4.0234375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.0955086952233676
2284.0,97465.95,121.51470603,37.43333467,56.15,84.92,3.7152,4,4.046875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.08050529151421318
2284.0,97466.05,121.51470721,37.43333483,56.16,84.73,3.7512,4,4.0234375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06569607133944871
2284.0,97466.15,121.51470834,37.43333496,56.17,84.59,3.5352,4,4.046875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.04893321809537272
2284.0,97466.25,121.51470948,37.43333513,56.17,84.46,3.7008,4,4.0234375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09843559682419456
2284.0,97466.35,121.51471062,37.43333526,56.18,84.41,3.8124,4,4.0078125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.08224575055344395
2284.0,97466.45,121.51471177,37.43333539,56.19,84.35,3.4956,4,4.0078125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06586747226235916
2284.0,97466.55,121.51471289,37.43333548,56.2,84.38,3.5532,4,3.9921875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.0480849335131041
2284.0,97466.65,121.51471403,37.4333356,56.2,84.47,3.5676,4,3.96875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09435915606995325
2284.0,97466.75,121.51471523,37.43333566,56.21,84.58,3.7368,4,4.0078125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.07889389488374855
2284.0,97466.85,121.51471644,37.43333574,56.22,84.62,3.87,4,3.9921875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06389371964047755
2284.0,97466.95,121.5147176,37.43333584,56.23,84.7,3.8772,4,3.96875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.031862232476908385
2284.0,97467.05,121.51471879,37.43333598,56.23,84.78,3.888,4,4.0078125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06500364038056487
2284.0,97467.15,121.51471996,37.43333613,56.24,84.95,3.6648,4,3.96875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.033205511875863465
2284.0,97467.25,121.51472107,37.43333629999999,56.24,85.15,3.5532,4,3.96875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06532150351567721
2284.0,97467.35,121.51472221,37.43333644,56.25,85.25,3.4704,4,3.953125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.049840100405552125
2284.0,97467.45,121.51472333,37.43333653,56.25,85.35,3.6504,4,3.9296875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.09987576181953486
2284.0,97467.56,121.51472455,37.43333662,56.26,85.39,3.6144,4,3.9296875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.1066451271218612
2284.0,97467.65,121.51472554,37.43333665,56.27,85.45,3.5388,4,3.875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.10021628724495532
2284.0,97467.75,121.51472669,37.43333665,56.28,85.59,3.3984,4,3.875,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.08409216353597415
2284.0,97467.85,121.51472779,37.43333668,56.29,85.68,3.4560000000000004,4,3.8359375,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.06538228310976622
2284.0,97467.95,121.51472892,37.43333669,56.3,85.79,3.726,4,3.8203125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.03155779693791881
2284.0,97468.05,121.51473009,37.43333676,56.3,85.9,3.9636,4,3.8203125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.061977343277876205
2284.0,97468.15,121.51473127,37.43333695,56.31,85.92,3.7944,4,3.78125,3,3.6788666666666665,0.0679243288888889,0.26062296308823,0.4135830589696181,0.030987666773155
